Id,SalePrice
2085,128229.98249302388
2086,132722.14595082798
2087,134561.48351880856
2088,113783.77163462459
2089,88553.2689966293
2090,131541.48034642052
2091,103336.18089393846
2092,129604.3491409254
2093,137081.90400466436
2094,121157.45884355038
2095,148849.66289339226
2096,90698.21283841907
2097,91143.61533787199
2098,155995.4465928346
2099,51179.105788007466
2100,96670.11438053644
2101,127589.28273204957
2102,143225.52053165337
2103,91376.61996497636
2104,164092.39415427516
2105,108612.27741884717
2106,85709.39593833455
2107,201943.0159119177
2108,117048.16992107451
2109,109154.62213641571
2110,116884.48707390798
2111,163495.34231130374
2112,140550.06202190928
2113,116039.46779053689
2114,116321.19034209363
2115,156568.93587578
2116,112608.61330866812
2117,139838.02156419255
2118,130908.98504416863
2119,120279.65480959626
2120,108331.98943646798
2121,82325.86028866321
2122,100207.13896749413
2123,85687.8827521275
2124,194805.61717510252
2125,154456.13432854298
2126,150025.86299156447
2127,160348.47254956554
2128,137851.4955322241
2129,110286.42501720812
2130,148607.96789556244
2131,183985.85580105335
2132,122498.25710165981
2133,131654.54050423836
2134,122731.31873998907
2135,89837.28953614394
2136,83434.35271751844
2137,118491.23341207465
2138,131645.66667615174
2139,152157.1992805515
2140,119721.6278085479
2141,133385.09690407498
2142,126050.05589888032
2143,143937.9483362617
2144,129392.94419420774
2145,116081.69349621343
2146,149787.49989624167
2147,157964.81701284723
2148,137777.56201871
2149,129879.32168373841
2150,208854.50011962606
2151,132904.67356160778
2152,142502.02285907205
2153,155954.23080067916
2154,104714.15943671677
2155,135591.730750542
2156,240248.33565493245
2157,226473.0488797037
2158,223101.48368591748
2159,211681.82780242708
2160,179362.3950929301
2161,275173.7714846294
2162,401841.47274159174
2163,323447.0288701141
2164,249487.06986420747
2165,179173.43490833364
2166,137133.76625157922
2167,207718.97210305234
2168,188397.31596723598
2169,198872.9358184584
2170,213926.0717039548
2171,139400.24530016608
2172,138316.88566839282
2173,153482.48584223114
2174,245758.95343509302
2175,309606.2191733866
2176,294267.9060493979
2177,248972.449051965
2178,227166.298115134
2179,140538.08626417792
2180,245663.55185055482
2181,213767.70780868872
2182,244851.44650156976
2183,205782.57168352584
2184,127222.67783593347
2185,120863.99540314695
2186,156851.81731746436
2187,153731.78721422452
2188,159464.43462973842
2189,182666.14413182315
2190,85430.28447233
2191,85430.28447233
2192,85487.00981083108
2193,99341.4368401295
2194,93680.13646145994
2195,100868.8827035806
2196,103617.58030367538
2197,109748.82268408545
2198,155161.63884948968
2199,167866.5153088516
2200,127171.83580853615
2201,130756.48138220729
2202,163301.00283301753
2203,151907.3266107835
2204,145960.78717635956
2205,127133.7962147063
2206,135018.95605554164
2207,195588.71457563428
2208,200513.4693476701
2209,194175.42643953918
2210,135863.49174457724
2211,113119.58127387988
2212,122568.93824426724
2213,106919.24086384472
2214,141324.11152047536
2215,96544.79467919005
2216,160379.2538833018
2217,61479.07774936515
2218,90802.86980026905
2219,86578.22513621724
2220,84762.77494304627
2221,259247.1665842065
2222,233963.76423040332
2223,275176.6780342085
2224,225247.3473135985
2225,141537.25209656588
2226,175288.5197328872
2227,201801.71836312284
2228,262908.54536139773
2229,236150.1781105526
2230,144722.07971868422
2231,215487.62768423813
2232,191539.3024207178
2233,168429.16949587787
2234,232934.40521937402
2235,214468.61264111032
2236,278559.93435650395
2237,320075.6974413982
2238,228238.85209746775
2239,131354.98239182954
2240,167234.17227800217
2241,141128.21656756738
2242,134960.61445788623
2243,131649.14448060174
2244,101296.04653236046
2245,100293.50461464544
2246,131983.08394374757
2247,115657.26690970453
2248,110468.79521161686
2249,112142.59887706845
2250,124115.38064676692
2251,124031.67911845376
2252,192172.61934971082
2253,153291.2416921957
2254,167344.28293227928
2255,188157.5705407692
2256,188161.14292511588
2257,210300.7580966041
2258,179974.78804688886
2259,181113.33103023528
2260,157504.636554503
2261,195601.73541185536
2262,219288.21095772798
2263,299208.00952554273
2264,434670.5914422932
2265,166421.87885661612
2266,281597.65582346445
2267,342562.56995988596
2268,377686.95050053677
2269,170576.70770354613
2270,178522.8669543024
2271,217196.52291328672
2272,201764.14234508533
2273,159538.0249301467
2274,171842.3108977292
2275,171733.71306769387
2276,184539.31819303226
2277,189960.94530919162
2278,150491.92202181378
2279,114662.35949577384
2280,102291.57597300633
2281,182924.70323717492
2282,183485.70908293832
2283,127854.31337397672
2284,137954.9811714083
2285,151235.2801639886
2286,119365.56001087413
2287,329140.770962215
2288,284831.0624484742
2289,342484.9812489213
2290,403319.1895999565
2291,305765.7753152788
2292,396197.65137605066
2293,444634.5882962199
2294,390360.3069511232
2295,445888.33445152553
2296,291326.7980030262
2297,272046.7503443661
2298,328704.1941408557
2299,364509.96771438577
2300,308615.8710080604
2301,253396.85366212015
2302,249055.41712679534
2303,268354.60033881094
2304,273904.54745362216
2305,186292.60672666872
2306,186292.60672666872
2307,186787.46906069602
2308,249196.25633691179
2309,276256.7489898047
2310,221623.5338254589
2311,208924.23880042342
2312,170252.75794839457
2313,176635.26975258064
2314,184338.90936581924
2315,173521.28152482377
2316,198778.45165033982
2317,183244.9254526802
2318,175246.98020209532
2319,188486.10004673604
2320,194554.08331452217
2321,260073.418376939
2322,195859.27828684525
2323,169727.7280010815
2324,170425.6371127923
2325,222931.8309616499
2326,171507.08303855782
2327,217945.68080769447
2328,220117.60270896132
2329,187107.06300415672
2330,185187.9418196404
2331,341490.72407339106
2332,381957.090688174
2333,319278.005900292
2334,264115.87467046006
2335,258532.39914579954
2336,312097.19666267146
2337,207467.82527263922
2338,266233.0099939298
2339,245808.17352079813
2340,389602.02780766826
2341,218371.38945672364
2342,246154.2672312105
2343,219987.71377112548
2344,243546.44866923906
2345,274248.9545771767
2346,223832.66464378583
2347,202850.57104569985
2348,234847.84137804387
2349,157645.56181067546
2350,260272.86508782534
2351,252968.4252722225
2352,284825.2966809496
2353,250348.5599032364
2354,144415.09351021284
2355,163198.77300229625
2356,149372.73165394412
2357,217809.09876827893
2358,188558.61403462713
2359,142313.64870278462
2360,115005.71058238164
2361,132963.10346807842
2362,255012.79237950422
2363,134656.19367352474
2364,149004.36829850214
2365,226955.97938422477
2366,201125.24287783532
2367,248513.88320991606
2368,205116.90329108044
2369,249227.05882496806
2370,171463.0558529802
2371,176770.21664145758
2372,201584.82487177904
2373,254845.69791242376
2374,277458.23344349064
2375,242041.4808825447
2376,279889.4099924864
2377,345555.6702894021
2378,148951.9854368231
2379,208233.21070221972
2380,147020.1040658675
2381,169305.43643341985
2382,194981.4011085097
2383,223983.32745293385
2384,231760.4128942088
2385,145928.1372999607
2386,135408.4228462162
2387,125198.41506620364
2388,110174.96699449803
2389,127278.22562220388
2390,134174.94612076203
2391,124428.07971858601
2392,110360.22744002861
2393,170020.7738075983
2394,141327.50796045343
2395,188929.55513125527
2396,155525.77612026225
2397,196025.23816380065
2398,112227.12949333465
2399,69029.47118402357
2400,65321.27286781525
2401,103128.15815192042
2402,126541.33701218935
2403,183311.62514788174
2404,135024.10847070286
2405,161643.30740524843
2406,124220.91470443734
2407,117788.89291779917
2408,132166.73226907014
2409,129368.492950521
2410,188518.4696129427
2411,111719.81240416758
2412,142132.765085702
2413,133533.3368786367
2414,121165.30984112101
2415,166899.13147544107
2416,132364.12782950484
2417,131168.4616083232
2418,111679.63402677774
2419,134316.24062566875
2420,111367.27748746361
2421,135982.86560025258
2422,110297.15584689072
2423,99194.0604654703
2424,155696.158506848
2425,190459.78134584244
2426,119005.31320678929
2427,109352.27580042186
2428,167737.9472727682
2429,110823.70270028812
2430,128704.33322480813
2431,124260.44784321834
2432,121101.92933560199
2433,130724.1206141845
2434,136876.3203471414
2435,147252.0237265139
2436,94632.68072282198
2437,108546.78801827625
2438,113085.59692496645
2439,111666.53544409963
2440,140914.48242426704
2441,109900.02457536431
2442,105292.5384796403
2443,120618.2738087765
2444,111225.90614650292
2445,91266.31008424397
2446,128897.96258716716
2447,179190.75765925916
2448,142579.93651281533
2449,115135.48746320287
2450,149372.8861403406
2451,119514.93142298394
2452,178582.30993069557
2453,87236.6123311157
2454,98188.69223106
2455,106662.71733542891
2456,134198.19983711647
2457,116285.62097184542
2458,126254.75500832133
2459,104139.9917979392
2460,150882.90415766783
2461,120056.25621042198
2462,128819.32426967588
2463,125115.2172491061
2464,169213.94450703726
2465,140100.71113059152
2466,126281.14046689437
2467,153201.73405721312
2468,99293.92459053746
2469,111518.26323857887
2470,184768.9660609699
2471,188424.93610146717
2472,183556.84896685678
2473,122609.9092346915
2474,106693.16873407377
2475,211330.23701588952
2476,119967.96557201992
2477,117465.4241488052
2478,164678.23825857273
2479,117162.69406041606
2480,125555.02311478027
2481,123175.53525296866
2482,116816.49455087338
2483,112316.86388333864
2484,124480.72651249018
2485,113163.64438018382
2486,142032.55325866243
2487,159264.32963001783
2488,144851.27141222602
2489,154101.04789373555
2490,130738.96556751357
2491,92351.87634117558
2492,180559.844026702
2493,122205.02355818248
2494,154205.71274286415
2495,104854.50955400096
2496,206699.43381236287
2497,160110.1581700062
2498,107276.87533031752
2499,86606.24539384057
2500,125296.97268140415
2501,141142.75263381132
2502,140592.89993749984
2503,108445.7974938515
2504,193122.49895389954
2505,211471.09453952487
2506,279459.10348878335
2507,344346.84120604215
2508,279459.10348878335
2509,241049.26137885044
2510,241679.9729558573
2511,195342.72418861996
2512,212583.3119534461
2513,210011.51740722073
2514,231603.95044573702
2515,139715.94008192443
2516,156866.56022078593
2517,127921.01465177909
2518,137242.9637354745
2519,218091.86508770197
2520,205721.69952825079
2521,203439.6730161589
2522,216818.14244886398
2523,121707.21747316375
2524,130140.40920844184
2525,129025.23975598418
2526,135897.42379941864
2527,115385.74442414098
2528,121051.60693487321
2529,119221.04051896026
2530,99735.21967778941
2531,235965.56734574525
2532,223022.87910484275
2533,206678.28507148777
2534,244354.33621004154
2535,301336.38966860034
2536,217479.84593581565
2537,226454.25842514474
2538,190035.66504417392
2539,186376.52008801023
2540,184084.1695047107
2541,190464.0272834394
2542,160723.36236121418
2543,115805.64482926184
2544,123407.1498695333
2545,131179.88978066028
2546,155895.59278650206
2547,146423.56693239897
2548,153731.10071251247
2549,153401.0296912721
2550,1071422.9127291506
2551,147775.50721428255
2552,115437.08490514845
2553,85430.28447233
2554,116442.47681948797
2555,103962.11717849057
2556,90501.60368602314
2557,104099.26723483874
2558,159245.9419644752
2559,135398.96566346704
2560,121127.13865148091
2561,127323.16251248021
2562,129106.2097027645
2563,134527.74779123717
2564,171151.57777954935
2565,112798.3284610362
2566,124440.29957978932
2567,129156.15562673492
2568,190215.53106085435
2569,181769.8205461966
2570,136652.46475185323
2571,176196.0075879245
2572,182749.12383755596
2573,222289.78826900432
2574,242345.80989757227
2575,137877.87488054985
2576,121179.08462504587
2577,126380.46588310752
2578,95079.79697647569
2579,65221.91464741018
2580,124348.63747465688
2581,120008.97083094151
2582,106973.29935486992
2583,255836.44895908108
2584,160663.21653669473
2585,185442.1565047567
2586,215535.81831949065
2587,209661.33931594825
2588,139124.93910783235
2589,145418.86862768597
2590,211415.01457724598
2591,182395.61319229694
2592,241204.29181307016
2593,249561.68431360327
2594,183874.1122865467
2595,216157.8997271299
2596,312769.15977582976
2597,194833.89650746825
2598,248925.13005566085
2599,364030.05148925364
2600,135743.5054308224
2601,150301.2487224262
2602,106236.70413054917
2603,101034.0319643996
2604,98620.09034145402
2605,107050.93514256956
2606,131308.53404114422
2607,170352.32856485387
2608,172963.77920185024
2609,147963.45262313698
2610,98374.87525752808
2611,144816.74415730775
2612,144665.7779170356
2613,110468.79521161686
2614,115895.92030257743
2615,155984.57367808296
2616,130666.37000726069
2617,198358.37501525637
2618,184723.78089379348
2619,236656.5975669819
2620,174130.65215095042
2621,179320.01176447593
2622,186288.02130372752
2623,258508.69330383887
2624,291625.97592411557
2625,340896.4249067517
2626,162758.94627701893
2627,197957.69832029493
2628,359523.0528755233
2629,444455.0788691053
2630,330435.48742465186
2631,435718.19134344155
2632,359547.75929211604
2633,293980.2086576859
2634,350429.3405543312
2635,153025.2293288288
2636,204358.68011847092
2637,167056.7273640116
2638,242437.83705813155
2639,171502.57543161305
2640,149696.10829626062
2641,108795.97579427197
2642,194271.163718845
2643,137062.26121025564
2644,144348.46149506373
2645,123422.10275521174
2646,118775.96317807095
2647,127544.58996771103
2648,147569.81782789988
2649,138518.9640028616
2650,150334.03698897158
2651,163259.18973467493
2652,380884.2227882906
2653,274133.3468482403
2654,263193.161195049
2655,337565.55104010226
2656,313078.800085877
2657,315177.11967496754
2658,275539.1915906994
2659,294295.13459999854
2660,318727.5944051161
2661,327126.9530304054
2662,323919.8401229509
2663,283712.18102055346
2664,274405.3923165995
2665,312521.7042872045
2666,288835.19161118387
2667,170324.34793466452
2668,190129.78444376035
2669,183689.9089875089
2670,292456.27313067095
2671,190129.78444376035
2672,200501.96930550603
2673,214500.29674719737
2674,216947.58589760485
2675,181560.72712099928
2676,199800.08468026962
2677,198663.93830342396
2678,257291.04662037783
2679,265525.3485515591
2680,288616.39297489426
2681,379991.29576359113
2682,322166.0247954161
2683,412443.6326900343
2684,305435.41941362835
2685,321820.88421509304
2686,253349.9130122502
2687,282268.2338723548
2688,242660.1241473621
2689,216600.8092052186
2690,395468.90222032537
2691,188702.35375408217
2692,148049.78612518462
2693,209397.62887999957
2694,146780.80308258752
2695,206550.07079603898
2696,197147.3431345353
2697,194001.1649048062
2698,182826.35541415328
2699,183916.41102971794
2700,167134.37734906518
2701,156417.8909449464
2702,126465.09844964594
2703,146641.2152765988
2704,135751.90012760976
2705,118763.96312984846
2706,113136.73991691036
2707,121772.68618464262
2708,121884.86636349345
2709,105050.40535169146
2710,115092.90140132146
2711,276612.3466906687
2712,324716.80582888454
2713,186644.51040011452
2714,169980.67780107187
2715,174201.51069581843
2716,157618.6556251662
2717,179016.5046770525
2718,247866.43127233227
2719,141885.51892048435
2720,184062.93550884252
2721,133611.52473064663
2722,164947.1782011631
2723,140491.84229300878
2724,111241.28779444151
2725,124032.28006210997
2726,131349.9393426514
2727,162838.58431515913
2728,169071.873422377
2729,143551.824506521
2730,137336.36393328718
2731,107801.36553534995
2732,115790.30593897542
2733,157092.73129601683
2734,157847.9542634722
